source,id,kp,dir,t_ms,theta,v
test kp20.txt,1,-20.0,-1,428.000,-0.1014,-0.287
test kp20.txt,1,-20.0,-1,429.000,-0.1003,-0.265
test kp20.txt,1,-20.0,-1,430.000,-0.1003,-0.265
test kp20.txt,1,-20.0,-1,431.000,-0.1028,-0.316
test kp20.txt,1,-20.0,-1,432.000,-0.0992,0.293
test kp20.txt,1,-20.0,-1,433.000,-0.1003,-0.265
test kp20.txt,1,-20.0,-1,434.000,-0.1014,-0.287
test kp20.txt,1,-20.0,-1,435.000,-0.1003,-0.265
test kp20.txt,1,-20.0,-1,436.000,-0.0963,0.352
test kp20.txt,1,-20.0,-1,437.000,-0.1003,-0.265
test kp20.txt,1,-20.0,-1,438.000,-0.0985,0.308
test kp20.txt,1,-20.0,-1,439.000,-0.1036,-0.33
test kp20.txt,1,-20.0,-1,440.000,-0.1014,-0.287
test kp20.txt,1,-20.0,-1,441.000,-0.0999,0.279
test kp20.txt,1,-20.0,-1,442.000,-0.1039,-0.338
test kp20.txt,1,-20.0,-1,443.000,-0.1021,-0.301
test kp20.txt,1,-20.0,-1,444.000,-0.1021,-0.301
test kp20.txt,1,-20.0,-1,445.000,-0.1021,-0.301
test kp20.txt,1,-20.0,-1,446.000,-0.0999,0.279
test kp20.txt,1,-20.0,-1,447.000,-0.0999,0.279
test kp20.txt,1,-20.0,-1,448.000,-0.0974,0.33
test kp20.txt,1,-20.0,-1,449.000,-0.0985,0.308
test kp20.txt,1,-20.0,-1,450.000,-0.101,-0.279
test kp20.txt,1,-20.0,-1,451.000,-0.1006,-0.272
test kp20.txt,1,-20.0,-1,452.000,-0.1003,-0.265
test kp20.txt,1,-20.0,-1,453.000,-0.1047,-0.352
test kp20.txt,1,-20.0,-1,454.000,-0.0977,0.322
test kp20.txt,1,-20.0,-1,455.000,-0.0992,0.293
test kp20.txt,1,-20.0,-1,456.000,-0.0955,0.366
test kp20.txt,1,-20.0,-1,457.000,-0.1021,-0.301
test kp20.txt,1,-20.0,-1,458.000,-0.0988,0.301
test kp20.txt,1,-20.0,-1,459.000,-0.1003,-0.265
test kp20.txt,1,-20.0,-1,460.000,-0.1014,-0.287
test kp20.txt,1,-20.0,-1,461.000,-0.0988,0.301
test kp20.txt,1,-20.0,-1,462.000,-0.0974,0.33
test kp20.txt,1,-20.0,-1,463.000,-0.1003,-0.265
test kp20.txt,1,-20.0,-1,464.000,-0.0988,0.301
test kp20.txt,1,-20.0,-1,465.000,-0.0966,0.344
test kp20.txt,1,-20.0,-1,466.000,-0.0988,0.301
test kp20.txt,1,-20.0,-1,467.000,-0.097,0.337
test kp20.txt,1,-20.0,-1,468.000,-0.097,0.337
test kp20.txt,1,-20.0,-1,469.000,-0.1014,-0.287
test kp20.txt,1,-20.0,-1,470.000,-0.0999,0.279
test kp20.txt,1,-20.0,-1,471.000,-0.1006,-0.272
test kp20.txt,1,-20.0,-1,472.000,-0.1003,-0.265
test kp20.txt,1,-20.0,-1,473.000,-0.1006,-0.272
test kp20.txt,1,-20.0,-1,474.000,-0.1021,-0.301
test kp20.txt,1,-20.0,-1,475.000,-0.1003,-0.265
test kp20.txt,1,-20.0,-1,476.000,-0.1025,-0.308
test kp20.txt,1,-20.0,-1,477.000,-0.0985,0.308
test kp20.txt,1,-20.0,-1,478.000,-0.1003,-0.265
test kp20.txt,1,-20.0,-1,479.000,-0.0988,0.301
test kp20.txt,1,-20.0,-1,480.000,-0.097,0.337
test kp20.txt,1,-20.0,-1,481.000,-0.1065,-0.389
test kp20.txt,1,-20.0,-1,482.000,-0.0974,0.33
test kp20.txt,1,-20.0,-1,483.000,-0.1087,-0.432
test kp20.txt,1,-20.0,-1,484.000,-0.0996,0.286
test kp20.txt,1,-20.0,-1,485.000,-0.0912,0.454
test kp20.txt,1,-20.0,-1,486.000,-0.1014,-0.287
test kp20.txt,1,-20.0,-1,487.000,-0.0985,0.308
test kp20.txt,1,-20.0,-1,488.000,-0.097,0.337
test kp20.txt,1,-20.0,-1,489.000,-0.1003,-0.265
test kp20.txt,1,-20.0,-1,490.000,-0.1014,-0.287
test kp20.txt,1,-20.0,-1,491.000,-0.0992,0.293
test kp20.txt,1,-20.0,-1,492.000,-0.0985,0.308
test kp20.txt,1,-20.0,-1,493.000,-0.1036,-0.33
test kp20.txt,1,-20.0,-1,494.000,-0.1014,-0.287
test kp20.txt,1,-20.0,-1,495.000,-0.1036,-0.33
test kp20.txt,1,-20.0,-1,496.000,-0.1014,-0.287
test kp20.txt,1,-20.0,-1,497.000,-0.0988,0.301
test kp20.txt,1,-20.0,-1,498.000,-0.0999,0.279
test kp20.txt,1,-20.0,-1,499.000,-0.0974,0.33
test kp20.txt,1,-20.0,-1,500.000,-0.0999,0.279
test kp20.txt,1,-20.0,-1,501.000,-0.0974,0.33
test kp20.txt,1,-20.0,-1,502.000,-0.097,0.337
test kp20.txt,1,-20.0,-1,503.000,-0.1014,-0.287
test kp20.txt,1,-20.0,-1,504.000,-0.1017,-0.294
test kp20.txt,1,-20.0,-1,505.000,-0.0977,0.322
test kp20.txt,1,-20.0,-1,506.000,-0.1003,-0.265
test kp20.txt,1,-20.0,-1,507.000,-0.1032,-0.323
test kp20.txt,1,-20.0,-1,508.000,-0.1021,-0.301
test kp20.txt,1,-20.0,-1,509.000,-0.0992,0.293
test kp20.txt,1,-20.0,-1,510.000,-0.0999,0.279
test kp20.txt,1,-20.0,-1,511.000,-0.0988,0.301
test kp20.txt,1,-20.0,-1,512.000,-0.1003,-0.265
test kp20.txt,1,-20.0,-1,513.000,-0.1014,-0.287
test kp20.txt,1,-20.0,-1,514.000,-0.1017,-0.294
test kp20.txt,1,-20.0,-1,515.000,-0.1021,-0.301
test kp20.txt,1,-20.0,-1,516.000,-0.0985,0.308
test kp20.txt,1,-20.0,-1,517.000,-0.1014,-0.287
test kp20.txt,1,-20.0,-1,518.000,-0.0974,0.33
test kp20.txt,1,-20.0,-1,519.000,-0.1006,-0.272
test kp20.txt,1,-20.0,-1,520.000,-0.1014,-0.287
test kp20.txt,1,-20.0,-1,521.000,-0.0999,0.279
test kp20.txt,1,-20.0,-1,522.000,-0.1021,-0.301
test kp20.txt,1,-20.0,-1,523.000,-0.1006,-0.272
test kp20.txt,1,-20.0,-1,524.000,-0.1021,-0.301
test kp20.txt,1,-20.0,-1,525.000,-0.101,-0.279
test kp20.txt,1,-20.0,-1,526.000,-0.1003,-0.265
test kp20.txt,1,-20.0,-1,527.000,-0.1017,-0.294
test kp20.txt,1,-20.0,-1,528.000,-0.1006,-0.272
test kp20.txt,1,-20.0,-1,529.000,-0.1003,-0.265
test kp20.txt,1,-20.0,-1,530.000,-0.1025,-0.308
test kp20.txt,1,-20.0,-1,531.000,-0.0996,0.286
test kp20.txt,1,-20.0,-1,532.000,-0.0999,0.279
test kp20.txt,1,-20.0,-1,533.000,-0.0988,0.301
test kp20.txt,1,-20.0,-1,534.000,-0.1014,-0.287
test kp20.txt,1,-20.0,-1,535.000,-0.101,-0.279
test kp20.txt,1,-20.0,-1,536.000,-0.1017,-0.294
test kp20.txt,1,-20.0,-1,537.000,-0.1017,-0.294
test kp20.txt,1,-20.0,-1,538.000,-0.1043,-0.345
test kp20.txt,1,-20.0,-1,539.000,-0.0999,0.279
test kp20.txt,1,-20.0,-1,540.000,-0.1003,-0.265
test kp20.txt,1,-20.0,-1,541.000,-0.101,-0.279
test kp20.txt,1,-20.0,-1,542.000,-0.1017,-0.294
test kp20.txt,1,-20.0,-1,543.000,-0.1003,-0.265
test kp20.txt,1,-20.0,-1,544.000,-0.1014,-0.287
test kp20.txt,1,-20.0,-1,545.000,-0.0996,0.286
test kp20.txt,1,-20.0,-1,546.000,-0.0999,0.279
test kp20.txt,1,-20.0,-1,547.000,-0.0992,0.293
test kp20.txt,1,-20.0,-1,548.000,-0.1006,-0.272
test kp20.txt,1,-20.0,-1,549.000,-0.0992,0.293
test kp20.txt,1,-20.0,-1,550.000,-0.1006,-0.272
test kp20.txt,1,-20.0,-1,551.000,-0.0996,0.286
test kp20.txt,1,-20.0,-1,552.000,-0.0999,0.279
test kp20.txt,1,-20.0,-1,553.000,-0.1032,-0.323
test kp20.txt,1,-20.0,-1,554.000,-0.1003,-0.265
test kp20.txt,1,-20.0,-1,555.000,-0.1006,-0.272
test kp20.txt,1,-20.0,-1,556.000,-0.101,-0.279
test kp20.txt,1,-20.0,-1,557.000,-0.0985,0.308
test kp20.txt,1,-20.0,-1,558.000,-0.1014,-0.287
test kp20.txt,1,-20.0,-1,559.000,-0.1036,-0.33
test kp20.txt,1,-20.0,-1,560.000,-0.0988,0.301
test kp20.txt,1,-20.0,-1,561.000,-0.0992,0.293
test kp20.txt,1,-20.0,-1,562.000,-0.1014,-0.287
test kp20.txt,1,-20.0,-1,563.000,-0.0974,0.33
test kp20.txt,1,-20.0,-1,564.000,-0.1003,-0.265
test kp20.txt,1,-20.0,-1,565.000,-0.0977,0.322
test kp20.txt,1,-20.0,-1,566.000,-0.1003,-0.265
test kp20.txt,1,-20.0,-1,567.000,-0.0992,0.293
test kp20.txt,1,-20.0,-1,568.000,-0.1003,-0.265
test kp20.txt,1,-20.0,-1,569.000,-0.1017,-0.294
test kp20.txt,1,-20.0,-1,570.000,-0.0996,0.286
test kp20.txt,1,-20.0,-1,571.000,-0.1014,-0.287
test kp20.txt,1,-20.0,-1,572.000,-0.0999,0.279
test kp20.txt,1,-20.0,-1,573.000,-0.1014,-0.287
test kp20.txt,1,-20.0,-1,574.000,-0.0963,0.352
test kp20.txt,1,-20.0,-1,575.000,-0.1021,-0.301
test kp20.txt,1,-20.0,-1,576.000,-0.1014,-0.287
test kp20.txt,1,-20.0,-1,577.000,-0.0974,0.33
test kp20.txt,1,-20.0,-1,578.000,-0.0992,0.293
test kp20.txt,1,-20.0,-1,579.000,-0.0883,0.512
test kp20.txt,1,-20.0,-1,580.000,-0.1028,-0.316
test kp20.txt,1,-20.0,-1,581.000,-0.0992,0.293
test kp20.txt,1,-20.0,-1,582.000,-0.1006,-0.272
test kp20.txt,1,-20.0,-1,583.000,-0.1021,-0.301
test kp20.txt,1,-20.0,-1,584.000,-0.0992,0.293
test kp20.txt,1,-20.0,-1,585.000,-0.0985,0.308
test kp20.txt,1,-20.0,-1,586.000,-0.1017,-0.294
test kp20.txt,1,-20.0,-1,587.000,-0.1003,-0.265
test kp20.txt,1,-20.0,-1,588.000,-0.1003,-0.265
test kp20.txt,1,-20.0,-1,589.000,-0.0999,0.279
test kp20.txt,1,-20.0,-1,590.000,-0.0985,0.308
test kp20.txt,1,-20.0,-1,591.000,-0.1003,-0.265
test kp20.txt,1,-20.0,-1,592.000,-0.1014,-0.287
test kp20.txt,1,-20.0,-1,593.000,-0.1003,-0.265
test kp20.txt,1,-20.0,-1,594.000,-0.0999,0.279
test kp20.txt,1,-20.0,-1,595.000,-0.105,-0.359
test kp20.txt,1,-20.0,-1,596.000,-0.0992,0.293
test kp20.txt,1,-20.0,-1,597.000,-0.1003,-0.265
test kp20.txt,1,-20.0,-1,598.000,-0.1014,-0.287
test kp20.txt,1,-20.0,-1,599.000,-0.0999,0.279
test kp20.txt,2,-20.0,1,0.000,-0.0992,-4.243
test kp20.txt,2,-20.0,1,1.000,-0.1072,-4.403
test kp20.txt,2,-20.0,1,2.000,-0.0955,-4.17
test kp20.txt,2,-20.0,1,3.000,-0.1065,-4.389
test kp20.txt,2,-20.0,1,4.000,-0.0996,-4.25
test kp20.txt,2,-20.0,1,5.000,-0.0974,-4.206
test kp20.txt,2,-20.0,1,6.000,-0.0974,-4.206
test kp20.txt,2,-20.0,1,7.000,-0.097,-4.199
test kp20.txt,2,-20.0,1,8.000,-0.0941,-4.141
test kp20.txt,2,-20.0,1,9.000,-0.0915,-4.09
test kp20.txt,2,-20.0,1,10.000,-0.089,-4.039
test kp20.txt,2,-20.0,1,11.000,-0.0872,-4.002
test kp20.txt,2,-20.0,1,12.000,-0.0817,-3.893
test kp20.txt,2,-20.0,1,13.000,-0.0802,-3.864
test kp20.txt,2,-20.0,1,14.000,-0.0773,-3.805
test kp20.txt,2,-20.0,1,15.000,-0.0755,-3.769
test kp20.txt,2,-20.0,1,16.000,-0.0693,-3.645
test kp20.txt,2,-20.0,1,17.000,-0.0664,-3.587
test kp20.txt,2,-20.0,1,18.000,-0.0693,-3.645
test kp20.txt,2,-20.0,1,19.000,-0.0624,-3.506
test kp20.txt,2,-20.0,1,20.000,-0.054,-3.339
test kp20.txt,2,-20.0,1,21.000,-0.0434,-3.127
test kp20.txt,2,-20.0,1,22.000,-0.0441,-3.142
test kp20.txt,2,-20.0,1,23.000,-0.042,-3.098
test kp20.txt,2,-20.0,1,24.000,-0.039,-3.04
test kp20.txt,2,-20.0,1,25.000,-0.0401,-3.062
test kp20.txt,2,-20.0,1,26.000,-0.035,-2.96
test kp20.txt,2,-20.0,1,27.000,-0.0321,-2.901
test kp20.txt,2,-20.0,1,28.000,-0.0237,-2.734
test kp20.txt,2,-20.0,1,29.000,-0.0219,-2.697
test kp20.txt,2,-20.0,1,30.000,-0.0161,-2.581
test kp20.txt,2,-20.0,1,31.000,-0.0146,-2.551
test kp20.txt,2,-20.0,1,32.000,-0.011,-2.479
test kp20.txt,2,-20.0,1,33.000,-0.0037,-2.333
test kp20.txt,2,-20.0,1,34.000,-0.0026,-2.311
test kp20.txt,2,-20.0,1,35.000,0.0014,-2.231
test kp20.txt,2,-20.0,1,36.000,0.0065,-2.129
test kp20.txt,2,-20.0,1,37.000,0.0098,-2.063
test kp20.txt,2,-20.0,1,38.000,0.016,-1.939
test kp20.txt,2,-20.0,1,39.000,0.0193,-1.873
test kp20.txt,2,-20.0,1,40.000,0.0222,-1.815
test kp20.txt,2,-20.0,1,41.000,0.0258,-1.742
test kp20.txt,2,-20.0,1,42.000,0.0309,-1.64
test kp20.txt,2,-20.0,1,43.000,0.0317,-1.626
test kp20.txt,2,-20.0,1,44.000,0.0382,-1.494
test kp20.txt,2,-20.0,1,45.000,0.0386,-1.487
test kp20.txt,2,-20.0,1,46.000,0.0459,-1.341
test kp20.txt,2,-20.0,1,47.000,0.0495,-1.268
test kp20.txt,2,-20.0,1,48.000,0.0517,-1.225
test kp20.txt,2,-20.0,1,49.000,0.0561,-1.137
test kp20.txt,2,-20.0,1,50.000,0.059,-1.079
test kp20.txt,2,-20.0,1,51.000,0.0605,-1.05
test kp20.txt,2,-20.0,1,52.000,0.0663,-0.933
test kp20.txt,2,-20.0,1,53.000,0.0692,-0.875
test kp20.txt,2,-20.0,1,54.000,0.0732,-0.794
test kp20.txt,2,-20.0,1,55.000,0.0761,-0.736
test kp20.txt,2,-20.0,1,56.000,0.0794,-0.671
test kp20.txt,2,-20.0,1,57.000,0.0794,-0.671
test kp20.txt,2,-20.0,1,58.000,0.0831,-0.598
test kp20.txt,2,-20.0,1,59.000,0.0893,-0.474
test kp20.txt,2,-20.0,1,60.000,0.0889,-0.481
test kp20.txt,2,-20.0,1,61.000,0.0915,-0.43
test kp20.txt,2,-20.0,1,62.000,0.0929,-0.401
test kp20.txt,2,-20.0,1,63.000,0.0962,-0.335
test kp20.txt,2,-20.0,1,64.000,0.0991,-0.277
test kp20.txt,2,-20.0,1,65.000,0.1013,0.303
test kp20.txt,2,-20.0,1,66.000,0.1024,0.325
test kp20.txt,2,-20.0,1,67.000,0.1031,0.339
test kp20.txt,2,-20.0,1,68.000,0.1079,0.434
test kp20.txt,2,-20.0,1,69.000,0.1071,0.42
test kp20.txt,2,-20.0,1,70.000,0.1108,0.492
test kp20.txt,2,-20.0,1,71.000,0.113,0.536
test kp20.txt,2,-20.0,1,72.000,0.113,0.536
test kp20.txt,2,-20.0,1,73.000,0.1122,0.522
test kp20.txt,2,-20.0,1,74.000,0.1159,0.595
test kp20.txt,2,-20.0,1,75.000,0.1141,0.558
test kp20.txt,2,-20.0,1,76.000,0.1173,0.624
test kp20.txt,2,-20.0,1,77.000,0.1184,0.646
test kp20.txt,2,-20.0,1,78.000,0.1188,0.653
test kp20.txt,2,-20.0,1,79.000,0.1199,0.675
test kp20.txt,2,-20.0,1,80.000,0.121,0.697
test kp20.txt,2,-20.0,1,81.000,0.1195,0.667
test kp20.txt,2,-20.0,1,82.000,0.1181,0.638
test kp20.txt,2,-20.0,1,83.000,0.1213,0.704
test kp20.txt,2,-20.0,1,84.000,0.1217,0.711
test kp20.txt,2,-20.0,1,85.000,0.1257,0.791
test kp20.txt,2,-20.0,1,86.000,0.1243,0.762
test kp20.txt,2,-20.0,1,87.000,0.121,0.697
test kp20.txt,2,-20.0,1,88.000,0.1232,0.74
test kp20.txt,2,-20.0,1,89.000,0.1224,0.726
test kp20.txt,2,-20.0,1,90.000,0.121,0.697
test kp20.txt,2,-20.0,1,91.000,0.1213,0.704
test kp20.txt,2,-20.0,1,92.000,0.1232,0.74
test kp20.txt,2,-20.0,1,93.000,0.1213,0.704
test kp20.txt,2,-20.0,1,94.000,0.1221,0.718
test kp20.txt,2,-20.0,1,95.000,0.1213,0.704
test kp20.txt,2,-20.0,1,96.000,0.1217,0.711
test kp20.txt,2,-20.0,1,97.000,0.1228,0.733
test kp20.txt,2,-20.0,1,98.000,0.1221,0.718
test kp20.txt,2,-20.0,1,99.000,0.1257,0.791
test kp20.txt,2,-20.0,1,100.000,0.1217,0.711
test kp20.txt,2,-20.0,1,101.000,0.1203,0.682
test kp20.txt,2,-20.0,1,102.000,0.1217,0.711
test kp20.txt,2,-20.0,1,103.000,0.1188,0.653
test kp20.txt,2,-20.0,1,104.000,0.121,0.697
test kp20.txt,2,-20.0,1,105.000,0.1199,0.675
test kp20.txt,2,-20.0,1,106.000,0.1195,0.667
test kp20.txt,2,-20.0,1,107.000,0.1155,0.587
test kp20.txt,2,-20.0,1,108.000,0.1203,0.682
test kp20.txt,2,-20.0,1,109.000,0.1162,0.602
test kp20.txt,2,-20.0,1,110.000,0.117,0.616
test kp20.txt,2,-20.0,1,111.000,0.1173,0.624
test kp20.txt,2,-20.0,1,112.000,0.1155,0.587
test kp20.txt,2,-20.0,1,113.000,0.1159,0.595
test kp20.txt,2,-20.0,1,114.000,0.1148,0.573
test kp20.txt,2,-20.0,1,115.000,0.1159,0.595
test kp20.txt,2,-20.0,1,116.000,0.1159,0.595
test kp20.txt,2,-20.0,1,117.000,0.1108,0.492
test kp20.txt,2,-20.0,1,118.000,0.1104,0.485
test kp20.txt,2,-20.0,1,119.000,0.1115,0.507
test kp20.txt,2,-20.0,1,120.000,0.11,0.478
test kp20.txt,2,-20.0,1,121.000,0.113,0.536
test kp20.txt,2,-20.0,1,122.000,0.1144,0.565
test kp20.txt,2,-20.0,1,123.000,0.1173,0.624
test kp20.txt,2,-20.0,1,124.000,0.1086,0.449
test kp20.txt,2,-20.0,1,125.000,0.1049,0.376
test kp20.txt,2,-20.0,1,126.000,0.1079,0.434
test kp20.txt,2,-20.0,1,127.000,0.1064,0.405
test kp20.txt,2,-20.0,1,128.000,0.1068,0.412
test kp20.txt,2,-20.0,1,129.000,0.1075,0.427
test kp20.txt,2,-20.0,1,130.000,0.1049,0.376
test kp20.txt,2,-20.0,1,131.000,0.1042,0.361
test kp20.txt,2,-20.0,1,132.000,0.1057,0.39
test kp20.txt,2,-20.0,1,133.000,0.102,0.317
test kp20.txt,2,-20.0,1,134.000,0.1035,0.347
test kp20.txt,2,-20.0,1,135.000,0.1013,0.303
test kp20.txt,2,-20.0,1,136.000,0.0991,-0.277
test kp20.txt,2,-20.0,1,137.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,138.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,139.000,0.0977,-0.306
test kp20.txt,2,-20.0,1,140.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,141.000,0.098,-0.299
test kp20.txt,2,-20.0,1,142.000,0.102,0.317
test kp20.txt,2,-20.0,1,143.000,0.0969,-0.321
test kp20.txt,2,-20.0,1,144.000,0.0973,-0.313
test kp20.txt,2,-20.0,1,145.000,0.0969,-0.321
test kp20.txt,2,-20.0,1,146.000,0.0977,-0.306
test kp20.txt,2,-20.0,1,147.000,0.0962,-0.335
test kp20.txt,2,-20.0,1,148.000,0.0969,-0.321
test kp20.txt,2,-20.0,1,149.000,0.0969,-0.321
test kp20.txt,2,-20.0,1,150.000,0.1006,0.288
test kp20.txt,2,-20.0,1,151.000,0.0947,-0.364
test kp20.txt,2,-20.0,1,152.000,0.0929,-0.401
test kp20.txt,2,-20.0,1,153.000,0.0966,-0.328
test kp20.txt,2,-20.0,1,154.000,0.0958,-0.342
test kp20.txt,2,-20.0,1,155.000,0.0955,-0.35
test kp20.txt,2,-20.0,1,156.000,0.0969,-0.321
test kp20.txt,2,-20.0,1,157.000,0.0955,-0.35
test kp20.txt,2,-20.0,1,158.000,0.0966,-0.328
test kp20.txt,2,-20.0,1,159.000,0.0987,-0.284
test kp20.txt,2,-20.0,1,160.000,0.0977,-0.306
test kp20.txt,2,-20.0,1,161.000,0.0969,-0.321
test kp20.txt,2,-20.0,1,162.000,0.0955,-0.35
test kp20.txt,2,-20.0,1,163.000,0.0969,-0.321
test kp20.txt,2,-20.0,1,164.000,0.0962,-0.335
test kp20.txt,2,-20.0,1,165.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,166.000,0.1038,0.354
test kp20.txt,2,-20.0,1,167.000,0.0984,-0.291
test kp20.txt,2,-20.0,1,168.000,0.0987,-0.284
test kp20.txt,2,-20.0,1,169.000,0.0969,-0.321
test kp20.txt,2,-20.0,1,170.000,0.0969,-0.321
test kp20.txt,2,-20.0,1,171.000,0.0969,-0.321
test kp20.txt,2,-20.0,1,172.000,0.0955,-0.35
test kp20.txt,2,-20.0,1,173.000,0.0969,-0.321
test kp20.txt,2,-20.0,1,174.000,0.0951,-0.357
test kp20.txt,2,-20.0,1,175.000,0.0977,-0.306
test kp20.txt,2,-20.0,1,176.000,0.0936,-0.386
test kp20.txt,2,-20.0,1,177.000,0.094,-0.379
test kp20.txt,2,-20.0,1,178.000,0.0969,-0.321
test kp20.txt,2,-20.0,1,179.000,0.098,-0.299
test kp20.txt,2,-20.0,1,180.000,0.0977,-0.306
test kp20.txt,2,-20.0,1,181.000,0.0977,-0.306
test kp20.txt,2,-20.0,1,182.000,0.094,-0.379
test kp20.txt,2,-20.0,1,183.000,0.0966,-0.328
test kp20.txt,2,-20.0,1,184.000,0.0966,-0.328
test kp20.txt,2,-20.0,1,185.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,186.000,0.0984,-0.291
test kp20.txt,2,-20.0,1,187.000,0.1024,0.325
test kp20.txt,2,-20.0,1,188.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,189.000,0.0977,-0.306
test kp20.txt,2,-20.0,1,190.000,0.0991,-0.277
test kp20.txt,2,-20.0,1,191.000,0.0991,-0.277
test kp20.txt,2,-20.0,1,192.000,0.0984,-0.291
test kp20.txt,2,-20.0,1,193.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,194.000,0.1028,0.332
test kp20.txt,2,-20.0,1,195.000,0.0984,-0.291
test kp20.txt,2,-20.0,1,196.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,197.000,0.1028,0.332
test kp20.txt,2,-20.0,1,198.000,0.1013,0.303
test kp20.txt,2,-20.0,1,199.000,0.1013,0.303
test kp20.txt,2,-20.0,1,200.000,0.1013,0.303
test kp20.txt,2,-20.0,1,201.000,0.1035,0.347
test kp20.txt,2,-20.0,1,202.000,0.102,0.317
test kp20.txt,2,-20.0,1,203.000,0.1068,0.412
test kp20.txt,2,-20.0,1,204.000,0.1006,0.288
test kp20.txt,2,-20.0,1,205.000,0.1028,0.332
test kp20.txt,2,-20.0,1,206.000,0.1079,0.434
test kp20.txt,2,-20.0,1,207.000,0.1028,0.332
test kp20.txt,2,-20.0,1,208.000,0.1028,0.332
test kp20.txt,2,-20.0,1,209.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,210.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,211.000,0.1013,0.303
test kp20.txt,2,-20.0,1,212.000,0.0977,-0.306
test kp20.txt,2,-20.0,1,213.000,0.1028,0.332
test kp20.txt,2,-20.0,1,214.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,215.000,0.1028,0.332
test kp20.txt,2,-20.0,1,216.000,0.1028,0.332
test kp20.txt,2,-20.0,1,217.000,0.1035,0.347
test kp20.txt,2,-20.0,1,218.000,0.102,0.317
test kp20.txt,2,-20.0,1,219.000,0.098,-0.299
test kp20.txt,2,-20.0,1,220.000,0.1017,0.31
test kp20.txt,2,-20.0,1,221.000,0.1031,0.339
test kp20.txt,2,-20.0,1,222.000,0.1057,0.39
test kp20.txt,2,-20.0,1,223.000,0.0955,-0.35
test kp20.txt,2,-20.0,1,224.000,0.102,0.317
test kp20.txt,2,-20.0,1,225.000,0.1013,0.303
test kp20.txt,2,-20.0,1,226.000,0.1009,0.296
test kp20.txt,2,-20.0,1,227.000,0.1017,0.31
test kp20.txt,2,-20.0,1,228.000,0.1013,0.303
test kp20.txt,2,-20.0,1,229.000,0.1086,0.449
test kp20.txt,2,-20.0,1,230.000,0.1013,0.303
test kp20.txt,2,-20.0,1,231.000,0.1013,0.303
test kp20.txt,2,-20.0,1,232.000,0.1035,0.347
test kp20.txt,2,-20.0,1,233.000,0.1024,0.325
test kp20.txt,2,-20.0,1,234.000,0.1024,0.325
test kp20.txt,2,-20.0,1,235.000,0.1028,0.332
test kp20.txt,2,-20.0,1,236.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,237.000,0.1031,0.339
test kp20.txt,2,-20.0,1,238.000,0.1028,0.332
test kp20.txt,2,-20.0,1,239.000,0.102,0.317
test kp20.txt,2,-20.0,1,240.000,0.1013,0.303
test kp20.txt,2,-20.0,1,241.000,0.1057,0.39
test kp20.txt,2,-20.0,1,242.000,0.1024,0.325
test kp20.txt,2,-20.0,1,243.000,0.1017,0.31
test kp20.txt,2,-20.0,1,244.000,0.1046,0.369
test kp20.txt,2,-20.0,1,245.000,0.102,0.317
test kp20.txt,2,-20.0,1,246.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,247.000,0.1013,0.303
test kp20.txt,2,-20.0,1,248.000,0.0991,-0.277
test kp20.txt,2,-20.0,1,249.000,0.1038,0.354
test kp20.txt,2,-20.0,1,250.000,0.0947,-0.364
test kp20.txt,2,-20.0,1,251.000,0.098,-0.299
test kp20.txt,2,-20.0,1,252.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,253.000,0.0969,-0.321
test kp20.txt,2,-20.0,1,254.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,255.000,0.1009,0.296
test kp20.txt,2,-20.0,1,256.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,257.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,258.000,0.0984,-0.291
test kp20.txt,2,-20.0,1,259.000,0.0984,-0.291
test kp20.txt,2,-20.0,1,260.000,0.1017,0.31
test kp20.txt,2,-20.0,1,261.000,0.1024,0.325
test kp20.txt,2,-20.0,1,262.000,0.098,-0.299
test kp20.txt,2,-20.0,1,263.000,0.1009,0.296
test kp20.txt,2,-20.0,1,264.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,265.000,0.0991,-0.277
test kp20.txt,2,-20.0,1,266.000,0.102,0.317
test kp20.txt,2,-20.0,1,267.000,0.1064,0.405
test kp20.txt,2,-20.0,1,268.000,0.1013,0.303
test kp20.txt,2,-20.0,1,269.000,0.0998,-0.262
test kp20.txt,2,-20.0,1,270.000,0.0977,-0.306
test kp20.txt,2,-20.0,1,271.000,0.1009,0.296
test kp20.txt,2,-20.0,1,272.000,0.1013,0.303
test kp20.txt,2,-20.0,1,273.000,0.0991,-0.277
