17000,0,1237,12985
17000,0,1239,12988
17000,0,1235,13003
17000,0,1231,12978
17000,0,1239,12983
17000,0,1239,12992
17000,0,1215,12992
17000,0,1231,12984
17000,0,1239,12987
17000,0,1231,12989
17000,0,1220,13014
17000,0,1237,12999
17000,0,1231,12985
17000,0,1231,12985
17000,0,1214,12985
17000,0,1225,12987
17000,0,1225,12989
17000,0,1239,12982
17000,0,1220,12987
17000,0,1235,12988
17000,0,1233,12987
17000,0,1223,12996
17000,0,1231,12987
17000,0,1242,12982
17000,0,1226,12958
17000,0,1230,12985
17000,0,1231,12971
17000,0,1234,12971
17000,0,1231,12983
17000,0,1231,12967
17000,0,1231,12983
17000,0,1231,12990
17000,0,1239,12973
17000,0,1242,12983
17000,0,1237,12989
17000,0,1227,12983
17000,0,1235,12992
17000,0,1228,12987
17000,0,1236,12986
17000,0,1231,12996
17000,0,1243,12979
17000,0,1235,12989
17000,0,1231,12976
17000,0,1247,12982
17000,0,1237,12985
17000,0,1239,12981
17000,0,1247,12983
17000,0,1247,12983
17000,0,1229,12980
17000,0,1239,12984
17000,0,1247,12967
17000,0,1235,12980
17000,0,1247,12981
17000,0,1235,12986
17000,0,1246,12983
17000,0,1235,12986
17000,0,1243,12989
17000,0,1241,12964
17000,0,1239,12984
17000,0,1239,12976
17000,0,1239,12981
17000,0,1239,12985
17000,0,1246,12973
17000,0,1238,12980
17000,0,1239,12976
17000,0,1239,12992
17000,0,1247,12977
17000,0,1241,12973
17000,0,1243,12984
17000,0,1239,12989
17000,0,1247,12982
17000,0,1271,12987
17000,0,1243,12981
17000,0,1239,12971
17000,0,1242,12969
17000,0,1243,12999
17000,0,1244,12989
17000,0,1247,12976
17000,0,1247,12985
17000,0,1243,12987
17000,0,1239,12983
17000,0,1239,12982
17000,0,1252,12987
17000,0,1242,12975
17000,0,1242,12995
17000,0,1241,12992
17000,0,1243,12981
17000,0,1243,12987
17000,0,1247,12985
17000,0,1247,12984
17000,0,1247,12992
17000,0,1247,12983
17000,0,1243,12981
17000,0,1243,12989
17000,0,1247,12981
17000,0,1239,12987
17000,0,1243,12983
17000,0,1247,13011
17000,0,1243,12983
17000,0,1239,12988
17000,0,1243,12989
17000,0,1239,12988
17000,0,1247,12992
17000,0,1247,12992
17000,0,1241,13005
17000,0,1247,12992
17000,0,1242,12985
17000,0,1247,12985
17000,0,1243,12982
17000,0,1247,12971
17000,0,1247,12987
17000,0,1235,12988
17000,0,1245,12986
17000,0,1247,12983
17000,0,1243,12987
17000,0,1247,12985
17000,0,1247,12988
17000,0,1247,12983
17000,0,1247,12982
17000,0,1245,12989
17000,0,1245,12969
17000,0,1247,12985
17000,0,1247,12977
17000,0,1255,12981
17000,0,1247,12985
17000,0,1243,12967
17000,0,1247,12984
17000,0,1246,12961
17000,0,1241,12987
17000,0,1253,12985
17000,0,1247,12988
17000,0,1247,12965
17000,0,1247,12981
17000,0,1247,12992
17000,0,1243,12977
17000,0,1246,12989
17000,0,1245,12980
17000,0,1247,12992
17000,0,1247,12988
17000,0,1247,12989
17000,0,1251,12992
17000,0,1263,12981
17000,0,1253,12983
17000,0,1247,12986
17000,0,1247,13000
17000,0,1247,12984
17000,0,1253,12985
17000,0,1259,12983
17000,0,1247,12993
17000,0,1247,12984
17000,0,1247,12989
17000,0,1247,12987
17000,0,1255,12986
17000,0,1243,13007
17000,0,1243,12987
17000,0,1247,12987
17000,0,1247,12986
17000,0,1247,12983
17000,0,1247,12984
17000,0,1254,12981
17000,0,1247,12987
17000,0,1253,12977
17000,0,1251,12988
17000,0,1247,12993
17000,0,1251,12980
17000,0,1251,12987
17000,0,1247,12994
17000,0,1247,12993
17000,0,1247,12993
17000,0,1247,12998
17000,0,1247,12971
17000,0,1260,12992
17000,0,1247,12968
17000,0,1247,12986
17000,0,1247,12977
17000,0,1270,12993
17000,0,1247,12981
17000,0,1257,12984
17000,0,1256,12993
17000,0,1247,12990
17000,0,1247,13000
17000,0,1247,13019
17000,0,1242,12965
17000,0,1239,12993
17000,0,1251,12989
17000,0,1259,12987
17000,0,1247,12999
17000,0,1247,12986
17000,0,1254,12994
17000,0,1247,12986
17000,0,1246,12988
17000,0,1247,12983
17000,0,1253,12989
17000,0,1245,12984
17000,0,1247,12989
17000,0,1254,12992
17000,0,1240,12983
17000,0,1253,12986
17000,0,1251,12986
17000,0,1251,12983
17000,0,1247,12988
17000,0,1247,12992
17000,0,1252,12992
17000,0,1243,12987
17000,0,1247,12988
17000,0,1250,12998
17000,0,1245,12990
17000,0,1246,12987
17000,0,1258,12982
17000,0,1253,13003
17000,0,1247,12984
17000,0,1263,12992
17000,0,1303,12991
17000,0,1260,13001
17000,0,1247,12996
17000,0,1254,12985
17000,0,1253,12992
17000,0,1251,12965
17000,0,1253,12999
17000,0,1247,12979
17000,0,1255,12975
17000,0,1270,12987
17000,0,1250,12987
17000,0,1247,13005
17000,0,1291,12992
17000,0,1247,12995
17000,0,1244,12992
17000,0,1242,12982
17000,0,1247,12992
17000,0,1255,12995
17000,0,1247,13012
17000,0,1252,12978
17000,0,1258,12997
17000,0,1255,12980
17000,0,1254,12953
17000,0,1247,12993
17000,0,1258,12989
17000,0,1259,12988
